Date,2021/06/29
Name,元大標普500基金
Net Asset,5834498846
Shares Outstanding,159485000
ETF Currency,NTD
NAV per Share,36.58

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
WDC_US,WESTERN DIGITAL CORP,USD,1702.0,,,0.06,,1.0,27.89
EIX_US,EDISON INTERNATIONAL,USD,2107.0,,,0.06,,1.0,27.89
GRMN_US,GARMIN LTD,USD,832.0,,,0.06,,1.0,27.89
HBAN_US,HUNTINGTON BANCSHARES INC,USD,8195.0,,,0.06,,1.0,27.89
TER_US,TERADYNE INC,USD,923.0,,,0.06,,1.0,27.89
DOV_US,DOVER CORP,USD,799.0,,,0.06,,1.0,27.89
CZR_US,CAESARS ENTERTAINMENT INC,USD,1159.0,,,0.06,,1.0,27.89
HAL_US,HALLIBURTON CO,USD,4942.0,,,0.06,,1.0,27.89
EXPD_US,EXPEDITORS INTL WASH INC,USD,938.0,,,0.06,,1.0,27.89
XYL_US,XYLEM INC,USD,1000.0,,,0.06,,1.0,27.89
AEE_US,AMEREN CORPORATION,USD,1419.0,,,0.06,,1.0,27.89
WAT_US,WATERS CORP,USD,343.0,,,0.06,,1.0,27.89
IT_US,GARTNER INC,USD,478.0,,,0.06,,1.0,27.89
KMX_US,CARMAX INC,USD,906.0,,,0.06,,1.0,27.89
TSCO_US,TRACTOR SUPPLY COMPANY,USD,640.0,,,0.06,,1.0,27.89
CHD_US,CHURCH & DWIGHT CO INC,USD,1362.0,,,0.05,,1.0,27.89
KEY_US,KEYCORP,USD,5390.0,,,0.05,,1.0,27.89
QRVO_US,QORVO INC,USD,625.0,,,0.05,,1.0,27.89
FE_US,FIRSTENERGY CORP,USD,3021.0,,,0.05,,1.0,27.89
NDAQ_US,NASDAQ INC,USD,638.0,,,0.05,,1.0,27.89
ETR_US,ENTERGY CORP,USD,1114.0,,,0.05,,1.0,27.89
TRMB_US,TRIMBLE INC,USD,1394.0,,,0.05,,1.0,27.89
CFG_US,CITIZENS FINANCIAL GROUP,USD,2366.0,,,0.05,,1.0,27.89
STE_US,STERIS PLC,USD,542.0,,,0.05,,1.0,27.89
TTWO_US,TAKE-TWO INTERACTIVE SOFTWRE,USD,642.0,,,0.05,,1.0,27.89
ESS_US,ESSEX PROPERTY TRUST INC,USD,361.0,,,0.05,,1.0,27.89
ANET_US,ARISTA NETWORKS INC,USD,305.0,,,0.05,,1.0,27.89
TDY_US,TELEDYNE TECHNOLOGIES INC,USD,258.0,,,0.05,,1.0,27.89
RF_US,REGIONS FINANCIAL CORP,USD,5339.0,,,0.05,,1.0,27.89
COO_US,COOPER COS INC/THE,USD,274.0,,,0.05,,1.0,27.89
RCL_US,ROYAL CARIBBEAN CRUISES LTD,USD,1216.0,,,0.05,,1.0,27.89
MAA_US,MID-AMERICA APARTMENT COMM,USD,636.0,,,0.05,,1.0,27.89
MTB_US,M & T BANK CORP,USD,715.0,,,0.05,,1.0,27.89
ALB_US,ALBEMARLE CORP,USD,648.0,,,0.05,,1.0,27.89
GWW_US,WW GRAINGER INC,USD,243.0,,,0.05,,1.0,27.89
TFX_US,TELEFLEX INC,USD,260.0,,,0.05,,1.0,27.89
HPE_US,HEWLETT PACKARD ENTERPRISE,USD,7253.0,,,0.05,,1.0,27.89
ULTA_US,ULTA BEAUTY INC,USD,304.0,,,0.05,,1.0,27.89
AKAM_US,AKAMAI TECHNOLOGIES INC,USD,905.0,,,0.05,,1.0,27.89
DRI_US,DARDEN RESTAURANTS INC,USD,727.0,,,0.05,,1.0,27.89
BR_US,BROADRIDGE FINANCIAL SOLUTIO,USD,645.0,,,0.05,,1.0,27.89
CTLT_US,CATALENT INC,USD,946.0,,,0.05,,1.0,27.89
CRL_US,CHARLES RIVER LABORATORIES,USD,279.0,,,0.05,,1.0,27.89
GPC_US,GENUINE PARTS CO,USD,802.0,,,0.05,,1.0,27.89
TYL_US,TYLER TECHNOLOGIES INC,USD,226.0,,,0.05,,1.0,27.89
NTAP_US,NETAPP INC,USD,1236.0,,,0.05,,1.0,27.89
PEAK_US,HEALTHPEAK PROPERTIES INC,USD,2993.0,,,0.05,,1.0,27.89
IR_US,INGERSOLL-RAND INC,USD,2073.0,,,0.05,,1.0,27.89
POOL_US,POOL CORP,USD,223.0,,,0.05,,1.0,27.89
PAYC_US,PAYCOM SOFTWARE INC,USD,273.0,,,0.05,,1.0,27.89
DRE_US,DUKE REALTY CORP,USD,2083.0,,,0.05,,1.0,27.89
AMCR_US,AMCOR PLC,USD,8563.0,,,0.05,,1.0,27.89
MGM_US,MGM RESORTS INTERNATIONAL,USD,2261.0,,,0.05,,1.0,27.89
CINF_US,CINCINNATI FINANCIAL CORP,USD,832.0,,,0.05,,1.0,27.89
DPZ_US,DOMINO`S PIZZA INC,USD,216.0,,,0.05,,1.0,27.89
J_US,JACOBS ENGINEERING GROUP INC,USD,723.0,,,0.05,,1.0,27.89
MKTX_US,MARKETAXESS HOLDINGS INC,USD,211.0,,,0.05,,1.0,27.89
DVN_US,DEVON ENERGY CORP,USD,3308.0,,,0.05,,1.0,27.89
VTRS_US,VIATRIS INC,USD,6713.0,,,0.05,,1.0,27.89
AES_US,AES CORP,USD,3700.0,,,0.05,,1.0,27.89
CMS_US,CMS ENERGY CORP,USD,1608.0,,,0.05,,1.0,27.89
FANG_US,DIAMONDBACK ENERGY INC,USD,1005.0,,,0.05,,1.0,27.89
UAL_US,UNITED AIRLINES HOLDINGS INC,USD,1797.0,,,0.05,,1.0,27.89
AVY_US,AVERY DENNISON CORP,USD,461.0,,,0.05,,1.0,27.89
LVS_US,LAS VEGAS SANDS CORP,USD,1825.0,,,0.05,,1.0,27.89
OMC_US,OMNICOM GROUP,USD,1195.0,,,0.05,,1.0,27.89
STX_US,SEAGATE TECHNOLOGY HOLDINGS,USD,1106.0,,,0.05,,1.0,27.89
ABC_US,AMERISOURCEBERGEN CORP,USD,821.0,,,0.05,,1.0,27.89
CAG_US,CONAGRA BRANDS INC,USD,2666.0,,,0.05,,1.0,27.89
PKI_US,PERKINELMER INC,USD,623.0,,,0.05,,1.0,27.89
BXP_US,BOSTON PROPERTIES INC,USD,789.0,,,0.05,,1.0,27.89
CE_US,CELANESE CORP,USD,626.0,,,0.04,,1.0,27.89
DGX_US,QUEST DIAGNOSTICS INC,USD,726.0,,,0.04,,1.0,27.89
LB_US,L BRANDS INC,USD,1301.0,,,0.04,,1.0,27.89
HOLX_US,HOLOGIC INC,USD,1423.0,,,0.04,,1.0,27.89
IEX_US,IDEX CORP,USD,422.0,,,0.04,,1.0,27.89
CAH_US,CARDINAL HEALTH INC,USD,1611.0,,,0.04,,1.0,27.89
NVR_US,NVR INC,USD,19.0,,,0.04,,1.0,27.89
PFG_US,PRINCIPAL FINANCIAL GROUP,USD,1405.0,,,0.04,,1.0,27.89
INCY_US,INCYTE CORP,USD,1038.0,,,0.04,,1.0,27.89
RJF_US,RAYMOND JAMES FINANCIAL INC,USD,679.0,,,0.04,,1.0,27.89
K_US,KELLOGG CO,USD,1399.0,,,0.04,,1.0,27.89
EMN_US,EASTMAN_CNEMICAL CO,USD,758.0,,,0.04,,1.0,27.89
MPWR_US,MONOLITHIC POWER SYSTEMS INC,USD,239.0,,,0.04,,1.0,27.89
NLOK_US,NORTONLIFELOCK INC,USD,3221.0,,,0.04,,1.0,27.89
TXT_US,TEXTRON INC,USD,1254.0,,,0.04,,1.0,27.89
UDR_US,UDR INC,USD,1649.0,,,0.04,,1.0,27.89
WAB_US,WABTEC CORP,USD,987.0,,,0.04,,1.0,27.89
MAS_US,MASCO CORP,USD,1410.0,,,0.04,,1.0,27.89
PTC_US,PTC INC,USD,584.0,,,0.04,,1.0,27.89
FMC_US,FMC CORP,USD,716.0,,,0.04,,1.0,27.89
CTXS_US,CITRIX SYSTEMS INC,USD,690.0,,,0.04,,1.0,27.89
CNP_US,CENTERPOINT ENERGY INC,USD,3224.0,,,0.04,,1.0,27.89
LNT_US,ALLIANT ENERGY CORP,USD,1389.0,,,0.04,,1.0,27.89
AAL_US,AMERICAN AIRLINES GROUP INC,USD,3562.0,,,0.04,,1.0,27.89
PHM_US,PULTEGROUP INC,USD,1469.0,,,0.04,,1.0,27.89
SJM_US,JM SMUCKER CO/THE,USD,609.0,,,0.04,,1.0,27.89
WRK_US,WESTROCK CO,USD,1478.0,,,0.04,,1.0,27.89
ABMD_US,ABIOMED INC,USD,252.0,,,0.04,,1.0,27.89
EVRG_US,EVERGY INC,USD,1273.0,,,0.04,,1.0,27.89
XRAY_US,DENTSPLY SIRONA INC,USD,1213.0,,,0.04,,1.0,27.89
LUMN_US,LUMEN TECHNOLOGIES INC,USD,5525.0,,,0.04,,1.0,27.89
LKQ_US,LKQ CORP,USD,1544.0,,,0.04,,1.0,27.89
BF/B_US,BROWN-FORMAN CORP-CLASS B,USD,1014.0,,,0.04,,1.0,27.89
LDOS_US,LEIDOS HOLDINGS INC,USD,738.0,,,0.04,,1.0,27.89
BIO_US,BIO-RAD LABORATORIES-A,USD,120.0,,,0.04,,1.0,27.89
HWM_US,HOWMET AEROSPACE INC,USD,2171.0,,,0.04,,1.0,27.89
JBHT_US,HUNT (JB) TRANSPRT SVCS INC,USD,464.0,,,0.04,,1.0,27.89
WHR_US,WHIRLPOOL CORP,USD,348.0,,,0.04,,1.0,27.89
FBHS_US,FORTUNE BRANDS HOME & SECURI,USD,769.0,,,0.04,,1.0,27.89
HRL_US,HORMEL FOODS CORP,USD,1566.0,,,0.04,,1.0,27.89
LYV_US,LIVE NATION ENTERTAINMENT IN,USD,802.0,,,0.04,,1.0,27.89
AAP_US,ADVANCE AUTO PARTS INC,USD,363.0,,,0.04,,1.0,27.89
WYNN_US,WYNN RESORTS LTD,USD,585.0,,,0.03,,1.0,27.89
ATO_US,ATMOS ENERGY CORP,USD,726.0,,,0.03,,1.0,27.89
IPG_US,INTERPUBLIC GROUP OF COS INC,USD,2185.0,,,0.03,,1.0,27.89
PKG_US,PACKAGING CORP OF AMERICA,USD,528.0,,,0.03,,1.0,27.89
PWR_US,QUANTA SERVICES INC,USD,774.0,,,0.03,,1.0,27.89
CHRW_US,C.H. ROBINSON WORLDWIDE INC,USD,739.0,,,0.03,,1.0,27.89
FOXA_US,FOX CORP - CLASS A,USD,1816.0,,,0.03,,1.0,27.89
ALLE_US,ALLEGION PLC,USD,500.0,,,0.03,,1.0,27.89
IRM_US,IRON MOUNTAIN INC,USD,1604.0,,,0.03,,1.0,27.89
L_US,LOEWS CORP,USD,1242.0,,,0.03,,1.0,27.89
HST_US,HOST HOTELS & RESORTS INC,USD,3922.0,,,0.03,,1.0,27.89
JKHY_US,JACK HENRY & ASSOCIATES INC,USD,413.0,,,0.03,,1.0,27.89
TPR_US,TAPESTRY INC,USD,1549.0,,,0.03,,1.0,27.89
SNA_US,SNAP-ON INC,USD,300.0,,,0.03,,1.0,27.89
HAS_US,HASBRO INC,USD,711.0,,,0.03,,1.0,27.89
LW_US,LAMB WESTON HOLDINGS INC,USD,812.0,,,0.03,,1.0,27.89
UHS_US,UNIVERSAL HEALTH SERVICES-B,USD,433.0,,,0.03,,1.0,27.89
BWA_US,BORGWARNER INC,USD,1332.0,,,0.03,,1.0,27.89
LNC_US,LINCOLN NATIONAL CORP,USD,994.0,,,0.03,,1.0,27.89
MHK_US,MOHAWK INDUSTRIES INC,USD,325.0,,,0.03,,1.0,27.89
NCLH_US,NORWEGIAN CRUISE LINE HOLDIN,USD,2055.0,,,0.03,,1.0,27.89
FFIV_US,F5 NETWORKS INC,USD,331.0,,,0.03,,1.0,27.89
PENN_US,PENN NATIONAL GAMING INC,USD,825.0,,,0.03,,1.0,27.89
MRO_US,MARATHON OIL CORP,USD,4377.0,,,0.03,,1.0,27.89
PNR_US,PENTAIR PLC,USD,923.0,,,0.03,,1.0,27.89
CF_US,CF INDUSTRIES HOLDINGS INC,USD,1191.0,,,0.03,,1.0,27.89
MOS_US,MOSAIC CO/THE,USD,1920.0,,,0.03,,1.0,27.89
HSIC_US,HENRY SCHEIN INC,USD,781.0,,,0.03,,1.0,27.89
DISH_US,DISH NETWORK CORP-A,USD,1380.0,,,0.03,,1.0,27.89
IVZ_US,INVESCO LTD,USD,2102.0,,,0.03,,1.0,27.89
TAP_US,MOLSON COORS BEVERAGE CO - B,USD,1046.0,,,0.03,,1.0,27.89
WRB_US,WR BERKLEY CORP,USD,773.0,,,0.03,,1.0,27.89
RE_US,EVEREST RE GROUP LTD,USD,223.0,,,0.03,,1.0,27.89
CMA_US,COMERICA INC,USD,775.0,,,0.03,,1.0,27.89
REG_US,REGENCY CENTERS CORP,USD,877.0,,,0.03,,1.0,27.89
RHI_US,ROBERT HALF INTL INC,USD,626.0,,,0.03,,1.0,27.89
NWL_US,NEWELL BRANDS INC,USD,2102.0,,,0.03,,1.0,27.89
NWSA_US,NEWS CORP - CLASS A,USD,2173.0,,,0.03,,1.0,27.89
DXC_US,DXC TECHNOLOGY CO,USD,1415.0,,,0.03,,1.0,27.89
NI_US,NISOURCE INC,USD,2178.0,,,0.03,,1.0,27.89
WU_US,WESTERN UNION CO,USD,2273.0,,,0.03,,1.0,27.89
AIZ_US,ASSURANT INC,USD,336.0,,,0.03,,1.0,27.89
NRG_US,NRG ENERGY INC,USD,1359.0,,,0.03,,1.0,27.89
AOS_US,SMITH (A.O.) CORP,USD,747.0,,,0.02,,1.0,27.89
PNW_US,PINNACLE WEST CAPITAL,USD,626.0,,,0.02,,1.0,27.89
CPB_US,CAMPBELL SOUP CO,USD,1128.0,,,0.02,,1.0,27.89
GL_US,GLOBE LIFE INC,USD,527.0,,,0.02,,1.0,27.89
KIM_US,KIMCO REALTY CORP,USD,2407.0,,,0.02,,1.0,27.89
ZION_US,ZIONS BANCORP NA,USD,910.0,,,0.02,,1.0,27.89
JNPR_US,JUNIPER NETWORKS INC,USD,1820.0,,,0.02,,1.0,27.89
NLSN_US,NIELSEN HOLDINGS PLC,USD,1991.0,,,0.02,,1.0,27.89
BEN_US,FRANKLIN RESOURCES INC,USD,1513.0,,,0.02,,1.0,27.89
SEE_US,SEALED AIR CORP,USD,844.0,,,0.02,,1.0,27.89
DISCK_US,DISCOVERY INC-C,USD,1669.0,,,0.02,,1.0,27.89
HII_US,HUNTINGTON INGALLS INDUSTRIE,USD,223.0,,,0.02,,1.0,27.89
DVA_US,DAVITA INC,USD,389.0,,,0.02,,1.0,27.89
FRT_US,FEDERAL REALTY INVS TRUST,USD,393.0,,,0.02,,1.0,27.89
APA_US,APA CORP,USD,2099.0,,,0.02,,1.0,27.89
PVH_US,PVH CORP,USD,396.0,,,0.02,,1.0,27.89
ALK_US,ALASKA AIR GROUP INC,USD,691.0,,,0.02,,1.0,27.89
OGN_US,ORGANON & CO,USD,1405.0,,,0.02,,1.0,27.89
PBCT_US,PEOPLE`S UNITED FINANCIAL,USD,2375.0,,,0.02,,1.0,27.89
VNO_US,VORNADO REALTY TRUST,USD,872.0,,,0.02,,1.0,27.89
IPGP_US,IPG PHOTONICS CORP,USD,199.0,,,0.02,,1.0,27.89
ROL_US,ROLLINS INC,USD,1230.0,,,0.02,,1.0,27.89
GPS_US,GAP INC/THE,USD,1153.0,,,0.02,,1.0,27.89
LEG_US,LEGGETT & PLATT INC,USD,740.0,,,0.02,,1.0,27.89
COG_US,CABOT OIL & GAS CORP,USD,2220.0,,,0.02,,1.0,27.89
HBI_US,HANESBRANDS INC,USD,1939.0,,,0.02,,1.0,27.89
PRGO_US,PERRIGO CO PLC,USD,742.0,,,0.02,,1.0,27.89
NOV_US,NOV INC,USD,2170.0,,,0.02,,1.0,27.89
UNM_US,UNUM GROUP,USD,1134.0,,,0.02,,1.0,27.89
RL_US,RALPH LAUREN CORP,USD,268.0,,,0.02,,1.0,27.89
FOX_US,FOX CORP - CLASS B,USD,844.0,,,0.01,,1.0,27.89
DISCA_US,DISCOVERY INC - A,USD,937.0,,,0.01,,1.0,27.89
UAA_US,UNDER ARMOUR INC-CLASS A,USD,1048.0,,,0.01,,1.0,27.89
UA_US,UNDER ARMOUR INC-CLASS C,USD,1091.0,,,0.01,,1.0,27.89
NWS_US,NEWS CORP - CLASS B,USD,676.0,,,0.01,,1.0,27.89
ES,小S&P500指數期貨,USD,42.0,202109,,4.29,,50.0,27.89
Cash,保證金,NTD,46829.0,,,,1,1,1.0
Cash,保證金,USD,2707255.21,,,,1,1,27.89
Cash,現金,NTD,520103329.0,,,,1,1,1.0
Cash,現金,USD,7157080.02,,,,1,1,27.89

