Date,2021/06/29
Name,元大MSCI中國A股國際通ETF基金
Net Asset,1269125811
Shares Outstanding,43488000
ETF Currency,NTD
NAV per Share,29.18

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
600872_CN,中炬高新,CNY,5200.0,,,0.08,,1.0,4.323
000800_CN,一汽解放,CNY,20100.0,,,0.07,,1.0,4.323
300253_CN,衛寧健康,CNY,13820.0,,,0.07,,1.0,4.323
002294_CN,信立泰,CNY,6800.0,,,0.07,,1.0,4.323
002372_CN,偉星新材,CNY,10300.0,,,0.07,,1.0,4.323
603613_CN,國聯股份,CNY,2300.0,,,0.07,,1.0,4.323
600486_CN,揚農化工,CNY,2000.0,,,0.07,,1.0,4.323
688006_CN,杭可科技,CNY,2600.0,,,0.07,,1.0,4.323
601555_CN,東吳證券,CNY,25130.0,,,0.07,,1.0,4.323
300357_CN,我武生物,CNY,3400.0,,,0.07,,1.0,4.323
600038_CN,中直股份,CNY,3900.0,,,0.07,,1.0,4.323
600827_CN,百聯股份,CNY,10400.0,,,0.07,,1.0,4.323
000739_CN,普洛藥業,CNY,7605.0,,,0.07,,1.0,4.323
600369_CN,西南證券,CNY,42900.0,,,0.07,,1.0,4.323
000723_CN,美錦能源,CNY,27600.0,,,0.07,,1.0,4.323
002507_CN,涪陵榨菜,CNY,5800.0,,,0.07,,1.0,4.323
600803_CN,新奧股份,CNY,12300.0,,,0.07,,1.0,4.323
000513_CN,麗珠集團,CNY,4000.0,,,0.07,,1.0,4.323
300251_CN,光線傳媒,CNY,19000.0,,,0.07,,1.0,4.323
600699_CN,均勝電子,CNY,8900.0,,,0.07,,1.0,4.323
002541_CN,鴻路鋼構,CNY,3400.0,,,0.07,,1.0,4.323
601615_CN,明陽智能,CNY,12600.0,,,0.07,,1.0,4.323
603707_CN,健友股份,CNY,5050.0,,,0.07,,1.0,4.323
002430_CN,杭氧股份,CNY,6300.0,,,0.07,,1.0,4.323
600233_CN,圓通速遞,CNY,20400.0,,,0.07,,1.0,4.323
002405_CN,四維圖新,CNY,14800.0,,,0.07,,1.0,4.323
600739_CN,遼寧成大,CNY,9900.0,,,0.07,,1.0,4.323
600177_CN,雅戈爾,CNY,29900.0,,,0.07,,1.0,4.323
600521_CN,華海藥業,CNY,9410.0,,,0.07,,1.0,4.323
600642_CN,申能股份,CNY,31700.0,,,0.07,,1.0,4.323
601058_CN,賽輪輪胎,CNY,19800.0,,,0.07,,1.0,4.323
000860_CN,順鑫農業,CNY,4800.0,,,0.07,,1.0,4.323
002797_CN,第一創業,CNY,27200.0,,,0.07,,1.0,4.323
600039_CN,四川路橋,CNY,30900.0,,,0.07,,1.0,4.323
603866_CN,桃李面包,CNY,6167.0,,,0.07,,1.0,4.323
600392_CN,盛和資源,CNY,11400.0,,,0.07,,1.0,4.323
600522_CN,中天科技,CNY,19800.0,,,0.07,,1.0,4.323
600875_CN,東方電氣,CNY,18000.0,,,0.07,,1.0,4.323
002156_CN,通富微電,CNY,8600.0,,,0.07,,1.0,4.323
002299_CN,圣農發展,CNY,8100.0,,,0.07,,1.0,4.323
300136_CN,信維通信,CNY,6318.0,,,0.07,,1.0,4.323
600011_CN,華能國際,CNY,47400.0,,,0.07,,1.0,4.323
601198_CN,東興證券,CNY,17800.0,,,0.07,,1.0,4.323
002138_CN,順絡電子,CNY,5300.0,,,0.07,,1.0,4.323
000547_CN,航天發展,CNY,10400.0,,,0.07,,1.0,4.323
002030_CN,達安基因,CNY,9080.0,,,0.07,,1.0,4.323
600516_CN,方大炭素,CNY,24590.0,,,0.07,,1.0,4.323
000630_CN,銅陵有色,CNY,68000.0,,,0.07,,1.0,4.323
002422_CN,科倫藥業,CNY,9300.0,,,0.06,,1.0,4.323
600848_CN,上海臨港,CNY,10320.0,,,0.06,,1.0,4.323
002152_CN,廣電運通,CNY,15600.0,,,0.06,,1.0,4.323
600536_CN,中國軟件,CNY,3200.0,,,0.06,,1.0,4.323
600415_CN,小商品城,CNY,35500.0,,,0.06,,1.0,4.323
600895_CN,張江高科,CNY,10003.0,,,0.06,,1.0,4.323
300482_CN,萬孚生物,CNY,2920.0,,,0.06,,1.0,4.323
603338_CN,浙江鼎力,CNY,3220.0,,,0.06,,1.0,4.323
000021_CN,深科技,CNY,10100.0,,,0.06,,1.0,4.323
600066_CN,宇通客車,CNY,14300.0,,,0.06,,1.0,4.323
603712_CN,七一二,CNY,5000.0,,,0.06,,1.0,4.323
002385_CN,大北農,CNY,27075.0,,,0.06,,1.0,4.323
600549_CN,廈門鎢業,CNY,9200.0,,,0.06,,1.0,4.323
600998_CN,九州通,CNY,12100.0,,,0.06,,1.0,4.323
000975_CN,銀泰黃金,CNY,18000.0,,,0.06,,1.0,4.323
600380_CN,健康元,CNY,12700.0,,,0.06,,1.0,4.323
603218_CN,日月股份,CNY,6300.0,,,0.06,,1.0,4.323
